Ticker,銘柄名
9344,アクシスコンサルティング
9345,ビズメイツ
9346,ココルポート
9347,日本管財ＨＬＤＧ
9348,ｉｓｐａｃｅ
9351,東洋埠頭
9353,櫻島埠頭
9355,リンコーコーポレーション
9357,名港海運
9359,伊勢湾海運
9360,鈴与シンワート
9361,伏木海陸運送
9362,兵機海運
9363,大運
9364,上組
9365,トレーディア
9366,サンリツ
9367,大東港運
9368,キムラユニティー
9369,キユーソー流通システム
9376,ユーラシア旅行社
9377,エージーピー
9380,東海運
9381,エーアイテイー
9385,ショーエイコーポレーション
9386,日本コンセプト
9388,パパネッツ
9399,ビートＨＬＤＧ
9401,ＴＢＳＨＬＤＧ
9402,中部日本放送
9404,日本テレビＨＬＤＧ
9405,朝日放送グループＨＬＤＧ
9407,ＲＫＢ毎日ＨＬＤＧ
9408,ＢＳＮメディアＨＬＤＧ
9409,テレビ朝日ＨＬＤＧ
9412,スカパーＪＳＡＴ　ＨＬＤＧ
9413,テレビ東京ＨＬＤＧ
9414,日本ＢＳ放送
9416,ビジョン
9417,スマートバリュー
9418,Ｕ−ＮＥＸＴ　ＨＬＤＧ
9419,ワイヤレスゲート
9421,エヌジェイＨＬＤＧ
9423,フォーバル・リアルストレート
9424,日本通信
9425,ＲｅＹｕｕ　Ｊａｐａｎ
9428,クロップス
9432,ＮＴＴ
9433,ＫＤＤＩ
9434,ソフトバンク
9435,光通信
9436,沖縄セルラー電話
9438,エムティーアイ
9439,エム・エイチ・グループ
9441,ベルパーク
9444,トーシンＨＬＤＧ
9445,フォーバルテレコム
9446,サカイＨＬＤＧ
9449,ＧＭＯインターネットグループ
9450,ファイバーゲート
9466,アイドママーケティングコミュニ
9467,アルファポリス
9468,ＫＡＤＯＫＡＷＡ
9470,学研ＨＬＤＧ
9471,文溪堂
9474,ゼンリン
9475,昭文社ＨＬＤＧ
9476,中央経済社ＨＬＤＧ
9478,ＳＥ　Ｈ＆インキュベーションズ
9501,東京電力ＨＬＤＧ
9502,中部電力
9503,関西電力
9504,中国電力
9505,北陸電力
9506,東北電力
9507,四国電力
9508,九州電力
9509,北海道電力
9511,沖縄電力
9513,電源開発
9514,エフオン
9517,イーレックス
9519,レノバ
9531,東京瓦斯
9532,大阪瓦斯
9533,東邦瓦斯
9534,北海道瓦斯
9535,広島ガス
9536,西部ガスＨＬＤＧ
9537,北陸瓦斯
9539,京葉瓦斯
9543,静岡ガス
9551,メタウォーター
9552,Ｍ＆Ａ総研ＨＬＤＧ
9553,マイクロアド
9554,ＡＶｉＣ
9556,ＩＮＴＬＯＯＰ
9557,エアークローゼット
9558,ジャパニアス
9560,プログリット
9561,グラッドキューブ
9562,ビジネスコーチ
9563,Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇ
9564,ＦＣＥ
9565,ＧＬＯＥ
9600,アイネット
9601,松竹
9602,東宝
9603,エイチ・アイ・エス
9605,東映
9610,ウィルソン・ラーニング　ワール
9612,ラックランド
9613,ＮＴＴデータグループ
9616,共立メンテナンス
9619,イチネンＨＬＤＧ
9621,建設技術研究所
9622,スペース
9625,セレスポ
9627,アインＨＬＤＧ
9628,燦ＨＬＤＧ
9629,ピー・シー・エー
9632,スバル興業
9633,東京テアトル
9635,武蔵野興業
9636,きんえい
9639,三協フロンテア
9640,セゾンテクノロジー
9643,中日本興業
9644,タナベコンサルティンググループ
9647,協和コンサルタンツ
9651,日本プロセス
9656,グリーンランドリゾート
9658,ビジネスブレイン太田昭和
9661,歌舞伎座
9663,ナガワ
9664,御園座
9672,東京都競馬
9678,カナモト
9679,ホウライ
9682,ＤＴＳ
9684,スクウェア・エニックスＨＬＤＧ
9685,ＫＹＣＯＭ　ＨＬＤＧ
9686,東洋テック
9687,ＫＳＫ
9691,両毛システムズ
9692,シーイーシー
9696,ウィザス
9697,カプコン
9698,クレオ
9699,ニシオＨＬＤＧ
9701,東京會舘
9702,アイ・エス・ビー
9704,アゴーラ　ホスピタリティー
9706,日本空港ビルデング
9708,帝国ホテル
9709,ＮＣＳ＆Ａ
9713,ロイヤルホテル
9715,トランス・コスモス
9716,乃村工藝社
9719,ＳＣＳＫ
9720,ホテル、ニューグランド
9722,藤田観光
9723,京都ホテル
9726,ＫＮＴ―ＣＴ　ＨＬＤＧ
9729,トーカイ
9731,白洋舎
9733,ナガセ
9735,セコム
9739,ＮＳＷ
9740,セントラル警備保障
9742,アイネス
9743,丹青社
9744,メイテックグループＨＬＤＧ
9746,ＴＫＣ
9753,アイエックス・ナレッジ
9755,応用地質
9757,船井総研ＨＬＤＧ
9759,ＮＳＤ
9760,進学会ＨＬＤＧ
9761,東海リース
9763,丸紅建材リース
9765,オオバ
9766,コナミグループ
9767,日建工学
9768,いであ
9769,学究社
9776,札幌臨床検査センター
9778,昴
9780,ハリマビステム
9782,ディーエムエス
9788,ナック
9790,福井コンピュータＨＬＤＧ
9791,ビケンテクノ
9793,ダイセキ
9795,ステップ
9799,旭情報サービス
9812,テーオーＨＬＤＧ
9816,ストライダーズ
9818,大丸エナウィン
9820,エムティジェネックス
9823,マミーマート
9824,泉州電業
9827,リリカラ
9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉ
9830,トラスコ中山
9831,ヤマダＨＬＤＧ
9832,オートバックスセブン
9835,ジュンテンドー
9837,モリト
9842,アークランズ
9843,ニトリＨＬＤＧ
9845,パーカーコーポレーション
9846,天満屋ストア
9849,共同紙販ＨＬＤＧ
9850,グルメ杵屋
9853,銀座ルノアール
9854,愛眼
9856,ケーユーＨＬＤＧ
9857,英和
9861,吉野家ＨＬＤＧ
9867,ソレキア
9869,加藤産業
9872,北恵
9876,コックス
9878,セキド
9880,イノテック
9882,イエローハット
9885,シャルレ
9887,松屋フーズＨＬＤＧ
9888,ＵＥＸ
9889,ＪＢＣＣ　ＨＬＤＧ
9890,マキヤ
9895,コンセック
9896,ＪＫ　ＨＬＤＧ
9900,サガミＨＬＤＧ
9902,日伝
9903,カンセキ
9904,ベリテ
9906,藤井産業
9908,日本電計
9913,日邦産業
9914,植松商会
9927,ワットマン
9928,ミロク情報サービス
9929,平和紙業
9930,北沢産業
9932,杉本商事
9934,因幡電機産業
9936,王将フードサービス
9941,太洋物産
9942,ジョイフル
9946,ミニストップ
9948,アークス
9950,ハチバン
9955,ヨンキュウ
9956,バローＨＬＤＧ
9959,アシードＨＬＤＧ
9960,東テク
9962,ミスミグループ本社
9969,ショクブン
9972,アルテック
9973,ＫＯＺＯＨＬＤＧ
9974,ベルク
9976,セキチュー
9978,文教堂グループＨＬＤＧ
9979,大庄
9980,ＭＲＫ　ＨＬＤＧ
9982,タキヒヨー
9983,ファーストリテイリング
9984,ソフトバンクグループ
9986,蔵王産業
9987,スズケン
9989,サンドラッグ
9990,サックスバー　ＨＬＤＧ
9991,ジェコス
9993,ヤマザワ
9994,やまや
9996,サトー商会
9997,ベルーナ
